id,gender,masterCategory,subCategory,articleType,baseColour,season,usage
46128,Women,Accessories,Jewellery,Necklace and Chains,Blue,Fall,Casual
31846,Men,Accessories,Watches,Watches,Black,Winter,Casual
29085,Men,Accessories,Wallets,Wallets,Brown,Winter,Casual
28157,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,Casual
27923,Women,Apparel,Bottomwear,Trousers,Black,Summer,Casual
34508,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual
5558,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual
58220,Women,Apparel,Bottomwear,Patiala,Multi,Summer,Ethnic
57268,Men,Apparel,Topwear,Tshirts,Teal,Summer,Casual
14933,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,Casual
39217,Women,Apparel,Dress,Dresses,Red,Summer,Casual
25648,Unisex,Accessories,Watches,Watches,Black,Winter,Casual
58012,Women,Apparel,Topwear,Tops,Green,Fall,Casual
20108,Women,Apparel,Topwear,Kurtas,Navy Blue,Fall,Ethnic
57866,Women,Personal Care,Skin Care,Sunscreen,Yellow,Spring,Casual
41903,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,Casual
52528,Women,Apparel,Bottomwear,Jeans,Grey,Summer,Casual
39819,Men,Footwear,Sandal,Sandals,Brown,Summer,Casual
20934,Men,Accessories,Bags,Backpacks,Navy Blue,Winter,Casual
56188,Women,Personal Care,Makeup,Compact,Skin,Summer,Casual
39025,Women,Accessories,Watches,Watches,White,Winter,Casual
8075,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports
31248,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual
49352,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual
7801,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual
13118,Men,Footwear,Shoes,Casual Shoes,White,Fall,Casual
43668,Women,Apparel,Topwear,Tunics,Pink,Summer,Casual
13924,Women,Footwear,Shoes,Sports Shoes,Black,Fall,Sports
28365,Men,Free Items,Free Gifts,Free Gifts,Brown,Winter,Casual
25822,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic
36409,Men,Accessories,Socks,Socks,Grey,Summer,Casual
58476,Men,Accessories,Wallets,Wallets,Brown,Winter,Casual
14759,Men,Apparel,Topwear,Shirts,Brown,Fall,Formal
33947,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual
44029,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,Casual
52970,Women,Apparel,Saree,Sarees,Multi,Fall,Ethnic
38593,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual
44815,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual
27749,Men,Accessories,Wallets,Wallets,Black,Winter,Casual
18194,Women,Apparel,Topwear,Tshirts,Green,Fall,Casual
8411,Men,Apparel,Topwear,Tshirts,Black,Fall,Sports
16832,Women,Apparel,Topwear,Tshirts,Pink,Fall,Casual
49736,Men,Accessories,Ties,Ties,Purple,Summer,Casual
19046,Women,Footwear,Shoes,Heels,Multi,Winter,Casual
55369,Women,Personal Care,Nails,Nail Polish,Silver,Spring,Casual
28701,Women,Apparel,Topwear,Kurtas,Purple,Summer,Ethnic
7459,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual
2319,Men,Apparel,Topwear,Tshirts,Orange,Fall,Sports
34950,Women,Apparel,Saree,Sarees,Beige,Summer,Ethnic
54089,Women,Apparel,Topwear,Tops,Purple,Summer,Casual
35882,Boys,Apparel,Topwear,Tshirts,Red,Summer,Casual
19274,Women,Accessories,Watches,Watches,Gold,Winter,Casual
8623,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,Casual
49504,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,Casual
28533,Men,Apparel,Topwear,Tshirts,Grey,Summer,Sports
43802,Women,Accessories,Jewellery,Earrings,Gold,Summer,Ethnic
50429,Unisex,Accessories,Accessories,Messenger Bag,Blue,Summer,Casual
55967,Women,Personal Care,Lips,Lipstick,Red,Spring,Casual
22009,Women,Accessories,Bags,Handbags,Black,Winter,Casual
59796,Women,Apparel,Topwear,Tops,Blue,Fall,Casual
11825,Men,Footwear,Shoes,Casual Shoes,Green,Summer,Casual
58644,Women,Apparel,Topwear,Kurtas,Red,Summer,Ethnic
41769,Women,Apparel,Topwear,Tops,Cream,Summer,Casual
39673,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports
11019,Women,Apparel,Topwear,Shirts,Purple,Fall,Casual
5900,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,Casual
33349,Men,Footwear,Shoes,Formal Shoes,Black,Summer,Formal
4228,Men,Apparel,Topwear,Tshirts,Maroon,Summer,Casual
59550,Women,Accessories,Jewellery,Earrings,Silver,Summer,Casual
32861,Unisex,Accessories,Bags,Backpacks,Grey,Summer,Casual
58482,Men,Accessories,Wallets,Wallets,Brown,Winter,Casual
20598,Women,Accessories,Wallets,Wallets,Beige,Winter,Casual
45933,Women,Accessories,Watches,Watches,Silver,Winter,Casual
38567,Men,Apparel,Bottomwear,Shorts,Black,Summer,Casual
53856,Women,Apparel,Topwear,Kurtas,Brown,Summer,Ethnic
48610,Women,Accessories,Jewellery,Earrings,Silver,Summer,Casual
17914,Men,Apparel,Topwear,Tshirts,Black,Spring,Casual
9537,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports
47658,Women,Apparel,Bottomwear,Skirts,Purple,Summer,Casual
17128,Women,Accessories,Bags,Handbags,Purple,Winter,Casual
3831,Unisex,Footwear,Flip Flops,Flip Flops,Pink,Winter,Casual
48422,Men,Apparel,Topwear,Tshirts,White,Summer,Casual
23913,Men,Footwear,Shoes,Casual Shoes,Black,Winter,Casual
30538,Unisex,Accessories,Bags,Backpacks,Navy Blue,Summer,Casual
9705,Men,Footwear,Sandal,Sandals,Brown,Winter,Formal
18352,Men,Accessories,Socks,Socks,Grey,Summer,Casual
19280,Women,Accessories,Watches,Watches,Gold,Winter,Casual
12668,Men,Apparel,Topwear,Shirts,White,Fall,Casual
35876,Boys,Apparel,Topwear,Tshirts,Orange,Summer,Casual
42118,Men,Apparel,Topwear,Tshirts,Teal,Summer,Casual
34198,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual
55993,Women,Personal Care,Lips,Lipstick,Purple,Spring,Casual
29415,Men,Accessories,Watches,Watches,White,Winter,Casual
42924,Women,Accessories,Wallets,Wallets,Black,Summer,Casual
21678,Men,Accessories,Watches,Watches,Silver,Winter,Casual
59762,Women,Footwear,Shoes,Heels,Brown,Winter,Casual
39687,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual
4826,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,Sports
38755,Women,Accessories,Bags,Handbags,Black,Summer,Casual
48046,Men,Accessories,Watches,Watches,Blue,Winter,Casual
50885,Women,Apparel,Saree,Sarees,Multi,Fall,Ethnic
9361,Unisex,Accessories,Socks,Socks,Black,Fall,Casual
18736,Women,Apparel,Dress,Dresses,Red,Fall,Casual
26805,Men,Apparel,Bottomwear,Trousers,Black,Summer,Formal
29071,Unisex,Accessories,Bags,Backpacks,Green,Winter,Casual
22499,Women,Footwear,Shoes,Heels,Gold,Winter,Casual
30960,Women,Apparel,Topwear,Tunics,Black,Summer,Ethnic
6329,Unisex,Footwear,Flip Flops,Flip Flops,Black,Fall,Casual
1930,Unisex,Accessories,Bags,Backpacks,Red,Fall,Sports
15029,Women,Apparel,Topwear,Sweatshirts,Purple,Fall,Casual
59306,Men,Apparel,Topwear,Tshirts,White,Winter,Casual
45759,Men,Personal Care,Fragrance,Deodorant,Red,Spring,Casual
38331,Girls,Apparel,Topwear,Tops,White,Summer,Casual
15815,Men,Apparel,Innerwear,Briefs,Grey,Summer,Casual
11489,Women,Accessories,Watches,Watches,Black,Winter,Casual
57892,Women,Personal Care,Skin Care,Eye Cream,Beige,Spring,Casual
56940,Women,Footwear,Shoes,Heels,Brown,Winter,Casual
40019,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual
10769,Unisex,Footwear,Flip Flops,Flip Flops,White,Winter,Casual
37977,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual
21812,Men,Accessories,Wallets,Wallets,Brown,Winter,Casual
32439,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports
59908,Women,Apparel,Dress,Dresses,Peach,Fall,Casual
3469,Unisex,Accessories,Headwear,Headband,Black,Fall,Sports
8081,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,Sports
9153,Women,Apparel,Topwear,Tops,Purple,Fall,Casual
51359,Women,Apparel,Bottomwear,Capris,Blue,Summer,Casual
29243,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports
12802,Women,Apparel,Topwear,Tshirts,Green,Fall,Casual
28391,Men,Accessories,Eyewear,Sunglasses,Black,Winter,Casual
23779,Men,Accessories,Eyewear,Sunglasses,Black,Winter,Casual
52341,Women,Apparel,Loungewear and Nightwear,Nightdress,Orange,Winter,Casual
15486,Women,Footwear,Shoes,Flats,Black,Winter,Casual
44224,Men,Apparel,Topwear,Tshirts,Orange,Summer,Casual
5103,Women,Footwear,Shoes,Sports Shoes,Silver,Summer,Sports
20761,Women,Footwear,Shoes,Heels,Brown,Spring,Casual
14554,Men,Footwear,Shoes,Casual Shoes,Black,Spring,Casual
41756,Girls,Apparel,Topwear,Tops,Pink,Summer,Casual
11026,Women,Apparel,Topwear,Tops,Navy Blue,Fall,Casual
25213,Women,Accessories,Bags,Handbags,Pink,Winter,Casual
57633,Women,Personal Care,Nails,Nail Polish,Pink,Spring,Casual
33376,Women,Accessories,Wallets,Wallets,Red,Summer,Casual
2326,Men,Apparel,Topwear,Tshirts,White,Fall,Casual
43001,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports
13771,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual
26496,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual
55164,Women,Personal Care,Nails,Nail Polish,White,Spring,Casual
6786,Men,Apparel,Topwear,Jackets,Black,Summer,Casual
46573,Men,Accessories,Watches,Watches,Black,Winter,Sports
55958,Women,Personal Care,Lips,Lipstick,Brown,Spring,Casual
7654,Men,Accessories,Socks,Socks,Grey,Summer,Casual
22036,Women,Apparel,Topwear,Kurtas,Cream,Fall,Ethnic
16203,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,Casual
13543,Women,Footwear,Shoes,Heels,Red,Winter,Casual
27776,Men,Accessories,Wallets,Wallets,Maroon,Winter,Casual
2114,Women,Apparel,Bottomwear,Track Pants,Black,Fall,Sports
43233,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,Sports
49709,Men,Accessories,Ties,Ties,Blue,Summer,Casual
19079,Women,Apparel,Topwear,Kurtas,Off White,Fall,Ethnic
12491,Women,Apparel,Topwear,Tshirts,Green,Fall,Casual
18997,Unisex,Accessories,Headwear,Caps,Black,Summer,Casual
34361,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual
2928,Men,Apparel,Topwear,Tshirts,White,Fall,Casual
50624,Men,Apparel,Innerwear,Briefs,Charcoal,Fall,Casual
22204,Men,Apparel,Topwear,Shirts,White,Summer,Casual
16031,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual
46741,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual
19845,Men,Apparel,Topwear,Shirts,Brown,Fall,Casual
36436,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,Casual
52173,Women,Accessories,Jewellery,Ring,Silver,Fall,Casual
21481,Men,Accessories,Watches,Watches,White,Winter,Casual
58449,Men,Accessories,Watches,Watches,Black,Winter,Casual
14766,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal
33978,Women,Apparel,Bottomwear,Stockings,Black,Fall,Casual
44016,Men,Personal Care,Bath and Body,Body Wash and Scrub,Silver,Spring,Casual
11214,Women,Accessories,Watches,Watches,Steel,Winter,Casual
25021,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,Sports
1791,Unisex,Accessories,Bags,Backpacks,Black,Summer,Sports
33144,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,Casual
57401,Women,Apparel,Innerwear,Briefs,Navy Blue,Winter,Casual
31277,Men,Apparel,Topwear,Tshirts,White,Summer,Casual
13127,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,Casual
9198,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual
43657,Women,Apparel,Bottomwear,Shorts,Purple,Summer,Casual
29288,Men,Apparel,Topwear,Shirts,Black,Summer,Casual
22660,Unisex,Accessories,Bags,Handbags,Blue,Winter,Casual
51392,Men,Apparel,Innerwear,Boxers,White,Summer,Casual
16455,Men,Apparel,Topwear,Shirts,Red,Fall,Casual
46325,Men,Footwear,Shoes,Sports Shoes,Red,Summer,Sports
7002,Women,Apparel,Topwear,Tops,Purple,Summer,Casual
17587,Unisex,Accessories,Eyewear,Sunglasses,Black,Summer,Sports
50240,Women,Accessories,Bags,Handbags,White,Summer,Casual
20137,Women,Apparel,Topwear,Shirts,Green,Fall,Casual
14302,Men,Apparel,Topwear,Tshirts,Brown,Fall,Casual
57859,Women,Personal Care,Skin Care,Toner,Pink,Spring,Casual
5755,Women,Apparel,Topwear,Tops,Pink,Summer,Casual
36052,Unisex,Accessories,Bags,Handbags,Khaki,Fall,Casual
4687,Unisex,Accessories,Bags,Backpacks,Black,Summer,Sports
52517,Women,Apparel,Loungewear and Nightwear,Baby Dolls,Black,Winter,Casual
39826,Men,Footwear,Sandal,Sandals,Black,Summer,Casual
33520,Women,Footwear,Shoes,Heels,Charcoal,Summer,Casual
24597,Women,Apparel,Topwear,Tshirts,Charcoal,Fall,Casual
57065,Women,Apparel,Topwear,Tops,Grey,Summer,Casual
25445,Men,Footwear,Shoes,Sports Shoes,White,Summer,Casual
44640,Men,Footwear,Shoes,Sports Shoes,Orange,Summer,Sports
5567,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports
20305,Women,Apparel,Topwear,Sweaters,Magenta,Fall,Casual
14130,Men,Apparel,Bottomwear,Jeans,Black,Fall,Casual
36260,Men,Apparel,Loungewear and Nightwear,Night suits,Grey,Summer,Casual
33712,Men,Footwear,Flip Flops,Flip Flops,Red,Winter,Casual
39228,Women,Apparel,Topwear,Shirts,Black,Summer,Casual
41332,Women,Apparel,Topwear,Dupatta,Green,Winter,Ethnic
11442,Women,Apparel,Topwear,Tops,Purple,Fall,Casual
56385,Women,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,Casual
25677,Women,Accessories,Watches,Watches,Black,Winter,Casual
55500,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,Casual
29886,Women,Accessories,Eyewear,Sunglasses,Purple,Winter,Casual
3690,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports
8278,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual
2742,Girls,Apparel,Topwear,Tops,White,Summer,Casual
30197,Unisex,Accessories,Bags,Backpacks,Green,Summer,Casual
43465,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,Casual
28954,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic
13315,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual
46117,Unisex,Footwear,Shoes,Casual Shoes,Red,Summer,Casual
7230,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,Formal
49963,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual
31879,Women,Accessories,Stoles,Stoles,Grey,Summer,Ethnic
28168,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,Casual
23580,Women,Personal Care,Fragrance,Deodorant,Beige,Spring,Casual
34537,Men,Footwear,Shoes,Formal Shoes,Black,Winter,Formal
31283,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual
3456,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports
26234,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual
12001,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal
6918,Women,Apparel,Topwear,Tshirts,Black,Summer,Sports
54614,Men,Apparel,Innerwear,Briefs,Grey,Summer,Casual
30351,Men,Apparel,Topwear,Tshirts,Pink,Summer,Casual
2584,Unisex,Apparel,Bottomwear,Track Pants,Black,Fall,Sports
22694,Men,Footwear,Sandal,Sandals,Grey,Summer,Casual
51366,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual
8882,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,Formal
6124,Men,Accessories,Bags,Backpacks,Black,Summer,Casual
47203,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,Formal
17573,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal
9950,Men,Apparel,Bottomwear,Shorts,Black,Fall,Sports
23746,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,Casual
53431,Women,Apparel,Topwear,Kurtas,Black,Fall,Ethnic
38900,Girls,Apparel,Bottomwear,Capris,Yellow,Summer,Casual
4673,Unisex,Accessories,Bags,Backpacks,Black,Summer,Sports
15224,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual
40026,Unisex,Accessories,Headwear,Caps,White,Summer,Casual
10756,Women,Footwear,Shoes,Casual Shoes,Red,Winter,Casual
37948,Women,Apparel,Topwear,Shirts,Blue,Summer,Casual
57091,Women,Apparel,Bottomwear,Skirts,Black,Summer,Casual
56143,Women,Personal Care,Makeup,Eyeshadow,Turquoise Blue,Spring,Casual
11684,Men,Apparel,Topwear,Shirts,White,Fall,Casual
32406,Women,Apparel,Bottomwear,Trousers,Black,Summer,Casual
59937,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,Casual
5593,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports
53603,Men,Accessories,Watches,Watches,Black,Winter,Casual
15016,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,Sports
4441,Unisex,Footwear,Shoes,Casual Shoes,White,Fall,Casual
36294,Women,Footwear,Shoes,Flats,Black,Winter,Casual
45766,Women,Personal Care,Fragrance,Deodorant,Yellow,Spring,Casual
10564,Men,Apparel,Topwear,Tshirts,White,Fall,Casual
32634,Women,Apparel,Bottomwear,Track Pants,Grey,Summer,Sports
25683,Women,Accessories,Watches,Watches,Black,Winter,Casual
12233,Men,Apparel,Topwear,Shirts,Green,Fall,Formal
42543,Women,Apparel,Topwear,Kurtas,Rust,Summer,Ethnic
29872,Men,Accessories,Eyewear,Sunglasses,Gold,Summer,Casual
3664,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports
48079,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual
43491,Men,Apparel,Topwear,Tshirts,White,Summer,Casual
18709,Women,Apparel,Innerwear,Briefs,White,Winter,Casual
35411,Men,Footwear,Shoes,Formal Shoes,Black,Summer,Formal
49997,Women,Apparel,Innerwear,Briefs,Pink,Winter,Casual
51154,Men,Accessories,Socks,Socks,Brown,Summer,Casual
17741,Women,Footwear,Shoes,Sports Shoes,White,Fall,Sports
23574,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,Casual
48845,Women,Accessories,Jewellery,Pendant,Silver,Summer,Casual
47031,Women,Apparel,Topwear,Kurtas,Brown,Summer,Ethnic
15472,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual
21647,Women,Apparel,Innerwear,Bra,White,Summer,Casual
4025,Unisex,Footwear,Shoes,Casual Shoes,Red,Summer,Casual
37722,Men,Apparel,Topwear,Shirts,Grey,Summer,Casual
32250,Women,Apparel,Bottomwear,Skirts,Blue,Summer,Ethnic
4819,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,Sports
56715,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic
24335,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual
40670,Women,Apparel,Topwear,Shirts,Grey,Summer,Casual
33382,Women,Accessories,Wallets,Wallets,Pink,Summer,Casual
1557,Unisex,Accessories,Bags,Backpacks,Black,Summer,Travel
13785,Men,Apparel,Bottomwear,Trousers,Black,Fall,Formal
26462,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports
55190,Women,Personal Care,Nails,Nail Polish,Green,Spring,Casual
12657,Men,Apparel,Topwear,Shirts,White,Fall,Casual
42127,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,Casual
3200,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual
17325,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,Casual
6772,Men,Apparel,Topwear,Shirts,Green,Summer,Casual
47455,Women,Footwear,Shoes,Heels,Purple,Summer,Casual
46587,Women,Footwear,Shoes,Heels,Brown,Summer,Casual
35075,Men,Accessories,Belts,Belts,Brown,Summer,Casual
51530,Women,Accessories,Watches,Watches,Silver,Summer,Casual
27782,Men,Accessories,Wallets,Wallets,Brown,Winter,Casual
30735,Men,Apparel,Bottomwear,Churidar,Beige,Summer,Ethnic
9508,Men,Apparel,Bottomwear,Shorts,Black,Fall,Casual
26650,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,Sports
12465,Men,Accessories,Stoles,Stoles,Black,Fall,Casual
6540,Men,Apparel,Topwear,Tshirts,Green,Summer,Sports
34395,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual
18963,Women,Apparel,Topwear,Sweatshirts,Black,Fall,Casual
47667,Women,Accessories,Scarves,Scarves,Green,Summer,Casual
17117,Women,Accessories,Bags,Clutches,Black,Winter,Casual
23322,Women,Apparel,Topwear,Kurtas,Brown,Fall,Ethnic
51702,Unisex,Accessories,Eyewear,Sunglasses,Grey,Winter,Casual
7492,Women,Apparel,Bottomwear,Capris,Black,Summer,Sports
35247,Men,Accessories,Socks,Socks,Red,Summer,Casual
4217,Girls,Apparel,Topwear,Tshirts,Blue,Summer,Casual
45130,Men,Accessories,Watches,Watches,Black,Summer,Casual
15640,Men,Apparel,Topwear,Tshirts,White,Fall,Sports
52187,Women,Accessories,Jewellery,Earrings,Silver,Fall,Casual
53055,Women,Apparel,Saree,Sarees,Blue,Fall,Ethnic
14792,Women,Accessories,Bags,Handbags,Beige,Summer,Casual
56527,Women,Personal Care,Lips,Lipstick,Brown,Spring,Casual
41590,Men,Apparel,Topwear,Shirts,Green,Summer,Casual
40442,Women,Apparel,Dress,Dresses,Grey,Summer,Casual
38558,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual
53869,Women,Footwear,Shoes,Heels,Black,Winter,Casual
1765,Women,Apparel,Topwear,Tshirts,White,Fall,Casual
24107,Men,Footwear,Flip Flops,Flip Flops,Red,Fall,Casual
10332,Men,Accessories,Belts,Belts,Brown,Fall,Casual
5799,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual
57895,Women,Apparel,Topwear,Shirts,Pink,Fall,Casual
38938,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,Casual
53409,Women,Apparel,Topwear,Kurtas,White,Fall,Ethnic
59133,Men,Apparel,Topwear,Jackets,Brown,Summer,Casual
56947,Women,Footwear,Shoes,Heels,Gold,Winter,Casual
37970,Women,Footwear,Shoes,Heels,Black,Fall,Formal
25489,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual
12039,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal
42749,Women,Footwear,Shoes,Heels,Black,Winter,Casual
8086,Men,Footwear,Sandal,Sandals,Grey,Fall,Casual
9154,Women,Apparel,Topwear,Tops,Grey,Fall,Casual
12805,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual
29244,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports
16499,Men,Apparel,Topwear,Tshirts,Maroon,Fall,Casual
9968,Men,Apparel,Topwear,Tshirts,Black,Fall,Sports
28396,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,Casual
18731,Women,Apparel,Topwear,Sweaters,Navy Blue,Fall,Casual
50882,Women,Apparel,Saree,Sarees,Mustard,Fall,Ethnic
9366,Men,Accessories,Socks,Socks,White,Fall,Casual
29076,Men,Accessories,Belts,Belts,Brown,Winter,Casual
26802,Men,Apparel,Topwear,Shirts,Blue,Summer,Formal
35429,Men,Footwear,Shoes,Sports Shoes,Brown,Summer,Sports
47009,Women,Apparel,Topwear,Kurtas,Brown,Summer,Ethnic
17779,Men,Accessories,Belts,Belts,Olive,Fall,Formal
1937,Women,Footwear,Shoes,Sports Shoes,Black,Fall,Sports
4479,Men,Footwear,Shoes,Sports Shoes,Silver,Summer,Sports
59301,Men,Apparel,Topwear,Shirts,Olive,Fall,Casual
38336,Girls,Apparel,Topwear,Tops,Pink,Summer,Casual
24769,Men,Footwear,Flip Flops,Flip Flops,Grey,Summer,Casual
56349,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,Casual
15812,Men,Apparel,Innerwear,Briefs,Blue,Summer,Casual
18355,Men,Accessories,Socks,Socks,White,Fall,Casual
9702,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,Formal
23914,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual
3238,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports
19287,Women,Accessories,Watches,Watches,White,Winter,Casual
42923,Women,Accessories,Wallets,Wallets,Black,Summer,Casual
51508,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual
7698,Women,Apparel,Topwear,Tops,Purple,Fall,Casual
55994,Women,Personal Care,Lips,Lipstick,Purple,Spring,Casual
59765,Women,Accessories,Jewellery,Earrings,Gold,Winter,Casual
14598,Women,Apparel,Bottomwear,Stockings,Purple,Summer,Casual
32268,Women,Apparel,Topwear,Kurtas,Pink,Summer,Ethnic
40648,Women,Apparel,Topwear,Kurtas,Purple,Summer,Ethnic
38752,Women,Accessories,Bags,Handbags,Black,Summer,Casual
10138,Women,Accessories,Watches,Watches,Silver,Winter,Casual
15678,Men,Apparel,Bottomwear,Trousers,Beige,Fall,Casual
32866,Unisex,Accessories,Bags,Backpacks,Red,Summer,Casual
59557,Women,Accessories,Jewellery,Bangle,Gold,Summer,Casual
45108,Men,Accessories,Watches,Watches,Black,Winter,Casual
37528,Boys,Apparel,Topwear,Rompers,White,Summer,Casual
58485,Men,Accessories,Wallets,Wallets,Brown,Winter,Casual
52983,Women,Apparel,Saree,Sarees,Maroon,Fall,Ethnic
45934,Women,Accessories,Watches,Watches,Silver,Winter,Casual
53851,Women,Apparel,Topwear,Kurtas,Green,Fall,Ethnic
33188,Women,Apparel,Topwear,Tops,Purple,Summer,Casual
38560,Men,Accessories,Headwear,Caps,Black,Summer,Casual
17913,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,Casual
9530,Men,Apparel,Topwear,Tshirts,White,Fall,Sports
48617,Women,Accessories,Jewellery,Earrings,Silver,Summer,Casual
18167,Girls,Apparel,Dress,Dresses,Magenta,Fall,Casual
26668,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual
6578,Men,Apparel,Topwear,Tshirts,Grey,Winter,Casual
19889,Men,Accessories,Belts,Belts,Olive,Summer,Casual
3836,Men,Footwear,Sandal,Sandals,Brown,Summer,Casual
13749,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual
34957,Women,Apparel,Saree,Sarees,Beige,Summer,Ethnic
22832,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,Casual
49503,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual
19273,Women,Accessories,Watches,Watches,White,Winter,Casual
35885,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual
28534,Men,Apparel,Topwear,Tshirts,White,Summer,Sports
55960,Women,Personal Care,Lips,Lipstick,Purple,Spring,Casual
11822,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,Casual
52379,Women,Apparel,Loungewear and Nightwear,Nightdress,Peach,Winter,Casual
20759,Women,Footwear,Shoes,Flats,Brown,Fall,Casual
58643,Women,Apparel,Topwear,Kurtas,Black,Summer,Ethnic
