id,gender,masterCategory,subCategory,articleType,baseColour,season,usage
58218,4,1,4,65,22,2,1
14137,2,0,5,20,39,0,2
20302,4,1,33,86,2,0,0
5560,2,1,33,41,12,2,5
44647,4,1,33,90,25,2,0
45795,4,2,26,38,1,2,0
36267,4,1,18,63,2,2,0
33715,4,1,4,43,2,2,0
10597,2,1,4,42,2,0,0
25670,2,0,35,101,37,2,0
11445,4,1,33,90,44,0,0
3697,4,1,33,96,31,2,0
49158,4,4,19,32,38,1,0
29881,2,0,8,83,1,3,0
19628,2,1,33,96,1,2,0
55507,4,4,17,52,34,1,0
13312,2,1,33,75,25,0,0
28953,4,1,33,49,45,2,1
43462,4,1,18,63,44,2,0
2745,2,1,33,96,1,2,0
50849,4,0,31,82,2,2,0
30190,3,0,2,2,33,2,0
49964,2,1,33,96,14,2,0
7237,2,2,26,31,0,0,2
46110,2,2,9,30,13,2,0
23587,4,4,10,21,2,1,0
31270,2,1,33,96,25,2,0
43650,4,1,33,90,1,2,0
2577,4,1,33,90,44,2,0
27315,4,4,10,33,32,1,0
13120,2,1,33,41,25,0,5
7005,2,1,33,96,13,2,0
8871,2,1,33,75,2,0,0
51395,2,1,4,76,45,2,0
16452,2,1,33,75,33,0,0
22667,3,0,2,23,1,3,0
17580,2,1,4,94,25,0,0
37187,0,1,33,96,44,2,0
5752,2,2,26,80,44,2,5
14305,3,2,23,72,33,3,0
20130,4,1,33,75,2,0,0
39821,2,2,23,72,1,2,0
52510,4,1,18,5,44,3,0
36055,3,0,2,58,28,2,0
4680,3,0,2,2,1,2,5
57062,4,1,33,41,2,2,0
24590,4,1,33,48,2,0,1
58816,4,2,26,15,32,1,0
33527,4,2,26,38,13,2,0
25442,2,2,26,80,1,2,5
11677,2,1,33,75,2,0,0
43234,2,2,26,80,44,2,5
2113,4,1,4,91,13,0,5
27771,2,0,34,100,4,3,0
13544,4,2,26,29,7,3,0
12496,4,1,33,96,13,0,0
28739,4,1,33,90,35,2,0
50623,2,1,15,11,1,3,0
34366,2,1,33,96,1,2,0
18990,2,1,33,96,1,2,0
19842,2,1,33,75,33,0,0
46746,2,1,4,91,25,2,5
16036,2,1,33,75,12,0,0
22203,2,1,33,87,9,0,0
36431,2,2,26,15,0,1,0
5336,2,2,26,80,1,2,5
44011,2,4,10,67,1,1,0
14761,2,1,33,75,44,0,2
20554,4,0,2,59,12,3,0
41563,4,1,6,22,13,2,0
52948,4,1,24,73,22,0,1
39479,4,1,33,49,4,2,1
25026,4,1,33,96,2,0,5
11213,4,0,35,101,39,3,0
57406,4,1,15,11,41,3,0
1796,2,1,33,96,2,0,5
33143,0,1,33,96,25,2,0
52346,4,1,18,64,30,3,0
15481,2,1,4,76,1,2,0
20766,4,2,26,38,1,3,0
5104,2,2,23,72,4,2,0
44223,2,1,33,96,1,2,0
25214,4,0,2,37,31,3,0
11021,4,1,33,96,1,0,0
41751,0,1,33,96,45,2,0
33371,4,0,34,100,32,0,0
40683,2,1,33,96,2,2,0
57634,4,4,21,61,31,1,0
5938,2,2,26,15,1,2,0
13776,2,1,33,96,9,0,0
34968,4,0,31,82,2,2,1
43006,2,2,23,72,1,0,0
2321,2,1,33,96,44,0,0
55163,4,4,21,61,16,1,0
26491,2,1,33,96,1,2,0
6781,2,1,33,96,45,2,0
16204,2,1,33,96,1,0,0
22031,4,1,33,48,2,0,1
35086,2,0,32,89,44,2,2
7653,2,0,29,78,13,2,0
46574,4,0,35,101,1,3,0
55332,4,4,13,36,4,1,0
16869,2,0,8,83,4,3,0
31677,2,1,33,75,44,2,0
43257,4,1,33,48,44,2,1
2170,2,1,33,75,44,2,0
9598,2,1,33,75,32,0,0
27712,4,0,2,37,31,3,0
13527,4,1,33,75,44,0,0
19821,2,1,33,86,27,3,0
7402,2,2,26,31,1,3,2
46725,2,4,10,21,37,1,0
16055,2,1,4,94,2,0,0
29688,2,1,4,76,0,2,0
22260,4,2,26,38,22,3,0
17187,2,1,33,75,25,3,0
50640,2,1,15,40,6,2,0
34305,4,0,31,82,9,2,1
37580,1,1,4,76,31,3,0
44072,2,4,10,67,37,1,0
14702,2,1,33,41,1,0,0
20537,4,0,3,6,12,3,0
52117,4,1,33,90,2,2,0
25879,3,0,2,2,1,3,0
36452,2,2,26,80,44,1,5
33120,4,2,26,38,37,3,0
25045,2,0,0,0,2,3,2
11270,2,1,33,96,19,0,5
14530,2,1,33,96,12,0,0
20705,2,2,26,15,4,3,0
5167,2,1,33,96,1,2,0
44240,2,2,9,30,25,0,0
45392,4,2,26,29,11,1,0
36660,4,0,2,2,1,2,0
52325,4,0,16,3,29,3,0
33312,2,1,33,96,29,2,0
57657,4,4,21,61,35,1,3
10190,2,1,33,75,44,0,0
25277,4,0,2,37,1,2,0
11042,2,1,33,75,32,0,0
4889,4,1,33,90,44,2,0
39628,4,2,26,80,13,2,5
3290,2,1,33,96,2,2,0
8678,3,0,8,83,12,3,0
31445,4,1,33,96,29,2,5
55100,4,4,28,27,37,1,0
27520,4,2,26,38,13,3,0
13715,2,1,33,96,1,0,0
43065,2,1,33,96,13,2,0
2342,2,1,33,96,12,0,0
30597,2,1,33,96,33,2,5
22052,4,1,33,48,19,0,1
7630,2,0,3,6,40,2,0
46517,2,0,35,101,44,3,0
28568,2,1,33,96,44,2,0
23180,2,1,33,75,44,0,2
43859,4,0,16,25,11,2,0
50472,2,1,15,11,29,2,0
15086,2,1,33,75,2,0,0
20361,2,1,33,96,1,0,0
5503,2,1,33,96,33,2,0
44624,3,0,14,14,29,2,0
25613,4,0,35,101,19,3,0
11426,2,1,33,75,2,0,0
41356,2,1,4,42,2,2,0
14968,2,0,34,100,4,0,2
33776,3,0,29,78,13,2,0
40284,3,2,23,72,31,0,0
27144,4,1,15,9,44,2,0
18799,3,0,2,37,15,2,0
13371,2,2,26,15,1,0,0
43401,2,0,29,78,22,2,0
28930,2,1,33,96,33,2,0
55564,4,4,10,21,31,1,0
26096,2,1,33,75,2,2,2
27978,2,1,15,11,33,3,0
34553,4,0,2,23,12,2,0
6386,2,2,26,80,44,2,5
50016,2,1,15,40,13,2,0
16603,4,1,33,75,1,0,0
49907,1,0,35,101,45,3,0
35481,2,2,26,31,1,2,2
7254,2,2,26,31,4,0,2
43633,4,1,6,22,33,2,0
27376,2,1,33,96,24,0,0
54684,4,1,33,48,22,2,1
13143,4,2,26,38,37,3,0
6988,2,1,33,96,44,2,0
19479,2,0,29,78,2,2,0
12091,4,1,33,48,25,0,1
31213,2,2,26,15,44,2,0
50224,4,0,3,6,31,2,0
47293,4,0,2,59,4,0,0
34761,4,0,2,37,2,2,0
7066,3,0,2,2,1,2,5
8812,2,1,33,75,12,0,0
16431,2,1,33,96,44,0,0
22604,2,1,4,76,1,2,5
41958,0,1,33,96,13,2,0
36036,3,0,2,37,24,2,0
5731,2,2,26,80,37,2,5
44416,2,2,26,31,1,3,2
58049,4,0,16,25,37,0,0
14366,4,2,26,38,0,3,0
20153,2,1,33,75,2,0,0
32496,2,2,26,15,2,2,0
25421,2,2,26,80,1,2,5
11614,4,1,33,48,44,2,1
57001,4,2,26,29,1,3,0
33544,4,1,33,90,45,2,0
58875,2,0,32,89,13,2,0
4425,2,1,33,96,25,2,0
21247,3,0,2,2,1,0,0
15072,2,2,26,15,4,2,0
53667,4,0,2,37,31,2,0
20395,4,0,34,100,32,3,0
37322,4,0,35,101,31,3,0
56315,4,0,35,101,1,3,0
40270,2,1,33,96,25,2,0
10500,4,1,6,22,25,0,0
24735,4,1,33,75,44,0,0
13385,4,2,26,15,40,0,0
30107,2,1,33,75,44,2,0
3600,2,1,33,96,2,2,5
42527,4,1,33,48,2,2,1
55590,2,1,33,75,44,2,0
12257,2,1,33,75,33,3,2
26062,2,1,33,75,2,2,2
47055,4,1,4,71,4,2,1
6372,2,2,26,15,12,2,0
23510,2,0,35,101,1,3,0
48821,4,0,16,66,11,0,0
17725,2,1,33,75,19,0,0
35475,2,2,26,31,4,2,2
46187,4,0,16,44,22,0,0
30335,2,1,33,96,27,2,0
9108,4,2,26,80,1,0,5
27382,4,4,10,21,1,1,0
54670,2,0,35,101,1,3,0
12065,4,1,33,48,25,0,1
3432,2,1,33,96,1,2,0
9934,2,1,33,96,33,0,0
47267,2,1,15,11,1,2,0
6140,2,2,26,80,1,2,5
34795,2,0,14,14,1,2,0
7092,3,0,2,2,2,3,0
12859,2,2,26,31,1,0,2
35647,2,2,23,72,4,2,0
29218,4,0,29,78,33,2,5
21075,2,2,23,72,4,1,0
15240,2,2,26,15,1,0,0
4617,3,0,2,2,2,3,0
53455,4,2,26,29,33,3,0
14392,2,1,4,91,1,0,0
38964,3,0,2,70,33,2,6
32462,2,1,33,96,44,2,0
56127,4,4,19,32,38,1,0
10732,4,0,2,37,33,3,0
24507,4,1,33,48,4,0,1
58881,2,0,32,89,1,2,0
38158,4,0,8,83,13,3,0
12401,2,0,29,78,25,2,2
26634,2,2,26,15,33,2,0
31683,3,2,26,80,1,2,0
3056,2,1,33,96,32,2,0
49799,2,0,14,14,1,2,0
30751,2,1,33,48,1,2,1
2184,2,1,33,96,2,2,0
35223,2,2,26,31,1,0,2
22294,4,2,26,38,0,3,0
17173,2,1,33,75,1,0,0
47603,4,2,26,38,4,3,0
6524,4,1,4,76,2,2,5
18907,2,2,9,30,33,1,0
37574,1,1,29,7,31,2,0
53031,4,1,24,73,45,0,1
21411,4,0,3,6,4,3,0
15624,4,1,33,87,13,0,0
45154,2,0,35,101,44,3,0
10356,2,1,33,75,2,0,0
57491,2,2,26,31,4,2,0
24163,4,1,33,48,25,0,1
40426,4,1,33,90,30,2,0
32006,2,0,29,78,44,2,2
45968,4,1,33,96,44,2,0
56543,4,4,7,57,44,1,0
11284,2,1,4,42,2,0,0
5193,2,1,33,96,25,2,0
37746,2,1,33,75,2,2,0
45366,4,2,26,38,4,2,0
4041,2,1,33,96,2,2,5
36694,2,2,23,79,25,2,0
21623,4,1,15,9,42,2,0
15416,2,2,26,15,13,2,0
59739,4,1,15,9,31,2,0
1533,2,1,33,96,33,0,0
40614,4,1,33,48,33,2,1
10164,2,0,35,101,12,3,0
25283,4,0,2,37,4,2,0
56771,2,1,33,75,13,2,0
32234,4,1,33,48,13,2,1
3264,2,1,33,96,12,2,0
42143,2,2,26,15,1,2,0
12633,2,1,33,96,44,0,0
18309,2,1,33,96,25,0,0
48479,4,1,6,22,1,3,3
43091,4,4,10,67,12,1,0
30563,3,0,8,83,1,3,0
16293,2,1,33,96,33,0,0
51554,2,0,35,101,1,3,0
35011,4,0,31,82,35,2,1
47431,4,0,2,2,12,2,0
6716,2,1,33,96,33,2,0
23174,2,1,33,96,13,0,0
50486,2,1,15,11,2,2,0
41967,0,1,33,96,44,2,0
44429,2,2,26,31,1,2,2
58076,4,0,16,25,22,0,0
14359,4,2,26,38,8,3,0
39041,2,0,5,20,39,2,2
59998,4,2,26,38,22,3,0
21882,4,1,33,97,2,0,1
36835,2,2,26,80,13,2,5
20950,2,2,9,30,2,0,0
40089,2,1,4,91,44,2,0
38193,2,0,8,83,11,3,0
18594,2,0,34,100,4,2,0
27349,4,1,33,96,13,0,0
7865,2,1,33,96,1,0,0
8011,2,1,33,96,45,0,5
28301,2,0,8,83,1,3,0
13940,2,1,33,75,13,0,0
12892,2,2,26,15,1,0,0
7059,3,0,2,2,2,2,5
54489,4,0,2,37,29,2,0
2719,0,1,4,94,2,2,0
50815,3,0,34,100,4,2,0
8223,2,0,2,2,1,3,0
19674,4,1,33,90,1,2,0
27947,2,1,15,95,2,2,0
50029,2,1,15,40,44,2,0
28133,2,1,15,11,1,2,0
22409,2,1,4,94,25,0,0
49938,2,1,15,40,1,2,0
31822,2,0,35,101,1,3,0
26895,4,1,33,90,16,2,0
59396,2,2,26,15,6,2,0
58244,4,0,34,100,1,2,0
15885,3,2,26,15,25,3,0
39273,2,2,26,15,15,3,0
14957,2,1,33,96,44,0,0
33749,4,1,33,97,2,2,0
49560,4,0,2,17,44,1,0
22851,2,2,26,15,15,2,0
8647,3,0,8,83,2,3,0
19210,2,0,3,6,4,2,0
34934,4,1,33,24,2,2,1
9795,3,0,2,2,33,0,0
46528,2,0,35,101,1,3,0
55903,4,4,21,61,31,1,0
34108,1,1,33,90,31,2,0
28557,2,1,33,96,2,2,0
43866,4,0,16,25,11,2,1
58620,4,0,16,25,37,3,0
10993,2,1,33,96,13,0,0
5158,2,1,33,96,4,2,0
11841,2,2,26,15,4,2,0
57668,4,4,21,61,33,1,0
5964,2,1,33,75,2,2,0
25248,4,0,2,37,29,2,0
39617,4,2,26,38,4,3,0
20508,4,0,2,37,1,3,0
33923,4,0,35,101,37,3,0
52128,1,1,6,22,2,2,0
25846,4,1,33,48,22,2,1
44871,2,1,4,76,25,2,0
52914,4,1,24,73,33,2,1
56588,4,4,19,46,8,1,0
19022,4,2,26,38,40,3,0
49752,2,0,32,89,16,2,2
8475,4,1,33,90,32,0,0
16856,4,0,8,83,1,3,0
31648,2,1,33,75,32,2,2
17984,3,0,2,2,1,0,0
48680,4,0,16,25,37,2,0
43268,4,1,33,48,31,2,1
13518,2,1,33,75,2,0,0
2973,2,1,33,96,45,0,0
28765,4,1,33,48,44,2,1
49594,4,2,26,29,1,3,0
26439,4,0,2,37,1,3,0
54019,4,0,2,37,2,2,0
2389,2,2,26,15,44,3,0
9761,2,1,33,96,19,0,0
23977,2,1,33,75,2,0,2
42940,2,0,3,6,1,2,0
6729,2,2,23,72,12,3,0
37779,2,1,33,75,12,2,0
45359,4,2,26,38,44,2,0
59706,4,1,15,9,33,2,0
5990,2,1,33,75,32,2,0
4842,4,1,33,96,44,2,0
11089,2,1,33,75,2,0,0
59534,4,0,16,25,37,2,0
32805,4,2,26,38,44,2,0
36499,4,1,33,48,33,2,1
44885,2,1,33,96,25,2,0
10369,2,1,33,75,2,0,0
40419,4,1,33,90,44,2,0
38503,1,1,4,76,2,2,0
53832,4,1,33,48,1,2,1
32039,2,0,29,78,13,2,0
3069,4,1,33,96,9,2,0
8481,4,1,6,22,30,0,0
17970,2,2,23,72,1,0,0
9553,2,1,33,96,1,2,0
48674,4,0,16,25,37,2,0
51759,4,2,26,38,0,3,0
3855,1,1,33,96,33,2,0
2987,2,2,26,15,4,2,0
28791,2,1,4,42,1,2,0
18938,2,1,33,96,32,0,0
39889,2,2,26,80,44,2,5
41993,0,1,4,76,1,2,0
4628,2,2,23,72,4,2,0
56924,4,2,26,38,45,3,0
20198,2,1,33,87,2,0,0
56118,4,4,17,54,31,1,0
24538,4,1,33,48,12,0,1
37913,4,1,33,90,45,2,0
38167,4,0,8,83,4,3,0
9137,2,2,26,15,1,2,0
48210,2,0,8,83,4,3,0
6943,2,1,33,96,12,2,0
18560,4,2,26,38,2,3,0
13188,2,2,26,80,1,0,5
7891,2,1,33,96,9,0,0
47258,2,1,15,11,25,2,0
12866,2,2,23,72,1,1,0
35678,2,2,26,15,4,2,0
29227,2,2,26,80,1,2,5
18752,4,1,33,90,4,0,0
30138,4,1,33,96,31,2,0
9305,2,1,33,96,45,0,0
48022,4,0,35,101,44,3,0
42518,4,1,33,48,32,2,1
29829,2,1,33,75,32,2,0
46984,4,0,2,37,1,2,0
19680,4,1,33,87,18,2,0
34598,4,1,6,22,1,2,0
30904,4,1,4,71,24,2,1
29015,2,1,33,96,2,2,0
59362,4,1,33,48,44,2,1
21278,4,0,8,83,4,3,0
39287,2,2,23,72,1,2,0
15871,1,2,26,15,31,3,0
5194,2,1,33,96,25,2,0
37741,2,1,33,75,2,2,0
21624,4,1,15,9,1,2,0
4046,2,2,26,80,44,2,5
36693,2,2,23,72,4,2,0
45361,4,2,26,38,4,2,0
24356,4,1,33,48,31,0,1
40613,4,1,33,48,32,2,1
1534,2,1,33,96,1,0,0
32233,4,1,33,48,44,2,1
25284,4,0,2,37,4,2,0
26401,2,1,33,75,33,2,0
12634,2,1,33,96,19,0,0
42144,2,2,26,80,1,2,5
3263,2,1,33,96,45,2,0
30564,2,0,8,83,39,3,0
9759,2,1,33,96,25,0,0
35016,4,0,31,82,33,2,0
42978,2,1,15,8,1,2,0
29449,2,0,35,101,1,3,0
51553,2,0,35,101,4,3,0
50481,2,1,15,11,25,3,0
23173,2,1,33,96,13,0,0
6711,2,1,33,96,4,2,0
31684,2,2,26,80,44,2,5
3051,2,1,33,96,45,2,0
26633,2,2,26,15,44,2,0
12406,2,0,29,78,0,2,2
17948,2,1,4,91,13,0,5
30756,2,1,33,48,12,2,1
2183,2,1,33,96,13,1,0
51761,4,2,26,38,4,3,0
6523,4,1,4,13,1,2,5
18900,4,1,33,90,1,0,0
47604,4,2,26,38,22,3,0
17174,2,1,33,75,4,0,0
53036,4,1,24,73,2,2,1
44081,4,4,10,67,33,1,0
4274,2,2,26,15,13,2,0
45153,2,0,35,101,37,3,0
15623,4,1,33,87,32,0,0
21416,4,1,33,90,31,3,0
40421,4,1,33,90,1,2,0
24164,4,1,33,48,13,0,1
10351,4,1,4,77,13,0,0
57496,2,2,26,15,1,0,2
56544,4,4,7,57,1,1,0
11283,2,1,4,42,2,3,0
32001,2,0,29,78,25,2,2
54677,4,0,35,101,1,3,0
18558,4,2,26,38,40,3,0
27385,2,1,18,63,1,2,0
30332,2,1,33,96,1,2,0
48228,2,0,8,83,1,3,0
12062,4,1,33,48,25,0,1
6147,3,2,23,72,13,2,0
47260,2,1,15,11,44,2,0
17510,2,1,33,96,44,0,0
9933,2,1,33,96,13,0,0
23725,2,0,8,83,39,3,0
4610,3,0,2,2,12,3,0
15247,2,2,26,15,1,0,0
38963,3,0,2,70,45,3,0
53452,4,2,26,29,4,3,0
14395,4,2,26,38,31,2,0
37117,2,1,33,75,2,0,2
56120,4,4,17,52,4,1,0
58886,2,0,32,89,16,2,0
24500,4,1,33,48,0,0,1
10735,4,0,2,37,1,3,0
15075,2,1,33,75,0,0,0
21240,2,4,10,21,1,1,0
4422,2,1,33,96,44,2,0
37325,4,0,35,101,44,3,0
53660,4,0,2,37,7,2,0
15849,3,2,9,30,33,0,0
32657,2,1,33,96,1,2,5
56312,4,0,35,101,37,3,0
24732,2,1,33,96,2,0,0
10507,4,1,33,96,31,0,0
30100,2,1,4,42,2,2,0
13382,4,2,26,15,4,0,0
26065,2,1,33,75,1,2,2
55597,2,1,33,75,25,2,0
42520,2,1,33,75,19,2,0
3607,2,2,26,15,1,2,0
17722,2,1,33,75,13,0,0
23517,2,0,35,101,44,3,0
47052,4,1,4,71,22,2,1
26859,4,4,10,67,2,1,0
46180,4,0,16,44,2,3,0
35472,4,2,26,38,11,3,0
54683,4,1,33,48,22,2,1
13144,4,2,26,38,1,3,0
43634,4,1,6,22,0,2,0
31214,2,2,26,80,1,2,5
12096,4,1,33,48,44,0,1
13978,2,2,26,15,44,0,0
34766,4,0,2,37,31,2,0
47294,4,0,2,37,32,2,0
50223,4,0,3,6,1,2,0
22603,2,1,33,96,13,0,5
8815,2,1,33,75,1,0,0
16436,2,1,33,96,13,0,0
7061,3,0,2,2,1,2,5
36031,2,0,3,6,1,2,0
39845,1,1,33,90,12,2,0
52574,4,0,2,17,0,2,0
20154,2,1,33,75,25,0,0
14361,4,2,26,38,1,3,0
38997,1,1,6,22,2,2,0
44411,2,2,26,15,4,3,0
11613,4,1,33,48,2,2,1
25426,2,0,3,6,1,1,0
41163,4,1,4,94,15,2,0
20968,4,0,2,37,33,3,0
58872,2,0,32,89,22,2,0
33543,4,1,33,75,33,2,0
57006,4,2,26,29,11,3,1
15081,4,1,33,49,32,0,1
36203,0,1,4,76,0,2,0
44623,3,0,14,14,29,2,0
5504,2,1,33,96,33,2,0
20366,2,1,33,96,12,2,0
1998,2,1,33,96,1,0,5
11421,2,1,33,96,25,0,0
25614,4,0,35,101,44,3,0
33771,3,0,2,2,2,2,0
38399,3,0,14,14,25,2,5
28937,4,1,33,48,1,2,1
43406,2,1,33,75,32,2,0
13376,4,2,26,15,2,0,0
27143,4,1,15,9,44,2,0
26091,2,1,33,75,2,2,2
46948,4,4,10,67,33,1,0
50011,4,1,15,9,44,3,5
34554,3,0,2,23,2,2,0
6381,2,2,26,80,44,2,5
46174,4,0,16,62,2,0,0
35486,2,2,26,80,44,3,0
7253,2,2,23,72,1,0,0
49900,3,0,35,101,44,3,0
16604,4,1,33,75,1,0,0
5160,2,1,33,96,25,2,0
58618,4,0,16,25,37,3,0
14537,4,1,33,48,4,0,1
52322,4,0,16,3,1,3,0
11879,2,2,26,31,1,2,2
45395,4,2,26,29,1,3,0
57650,4,4,21,61,32,1,0
10197,4,0,2,37,4,3,0
33315,2,1,33,96,25,2,0
41735,4,2,26,38,11,3,0
11045,2,1,33,75,44,0,0
25270,4,0,2,37,33,2,0
19228,2,0,32,89,25,2,2
55107,4,4,27,27,37,1,0
22869,2,2,26,15,4,2,0
49558,4,0,2,37,3,2,0
3297,2,2,26,80,37,1,5
31442,2,1,33,96,13,2,5
2345,2,1,33,96,45,0,0
30590,2,1,33,96,29,2,5
43062,2,1,33,96,6,2,0
13712,2,1,33,96,1,0,0
27527,2,1,33,75,2,2,0
46510,2,0,35,101,1,3,0
7637,2,1,33,96,2,0,5
50475,2,1,15,11,25,3,0
23187,2,1,33,75,1,0,2
55335,4,4,13,36,4,1,0
13520,4,1,33,86,32,0,0
27715,4,0,2,37,19,3,0
2177,2,1,33,96,2,2,0
22267,4,2,26,38,0,3,0
3899,1,1,33,96,44,2,0
51795,4,1,15,11,1,2,0
16052,2,1,33,75,44,0,0
19826,2,1,33,75,45,0,0
7405,2,2,26,15,1,3,0
34302,4,1,24,73,12,2,1
17180,2,1,33,75,31,3,0
20530,4,0,34,100,4,3,0
44075,4,4,10,67,44,1,0
37587,1,1,15,40,12,2,0
5352,2,2,26,80,1,2,5
36455,2,2,26,80,44,2,5
52110,4,1,33,48,36,2,1
44849,3,0,14,14,1,2,0
24190,3,2,26,15,44,2,0
57462,4,0,2,17,11,2,0
11277,2,1,4,91,2,0,5
25042,4,1,33,96,1,0,5
48025,4,0,35,101,44,3,0
27188,2,1,33,96,4,2,0
18755,4,1,6,22,2,0,0
19687,2,1,4,76,13,0,0
51934,4,0,2,37,45,2,0
3638,2,2,26,15,44,2,0
23528,2,4,10,21,37,1,0
30903,4,1,4,71,44,2,1
7298,2,1,33,96,1,0,0
26866,4,1,33,96,44,2,0
51108,4,3,11,34,2,2,1
29012,2,1,33,96,33,2,0
59365,4,1,33,48,29,2,1
15876,3,2,9,30,33,0,0
39280,2,2,26,15,40,2,0
56923,4,2,26,38,29,3,0
41994,0,1,4,76,44,2,0
15278,2,0,29,78,44,0,5
58085,4,0,16,25,37,0,0
38160,4,0,8,83,1,3,0
6944,2,1,33,96,12,2,0
54648,2,0,35,101,1,3,0
18567,2,2,26,80,45,0,5
48217,2,0,8,83,4,3,0
9130,2,2,26,15,13,0,0
7896,2,1,4,76,2,0,0
26268,2,1,33,96,32,2,0
6178,2,2,9,30,44,2,0
29220,2,0,29,78,44,2,5
12861,2,2,26,31,1,1,2
53009,4,1,24,73,22,0,1
5399,2,2,26,80,44,2,5
32802,4,2,9,30,1,3,0
59533,4,0,16,25,37,2,0
53835,4,1,33,48,2,2,1
38504,1,1,4,77,25,2,0
44882,2,1,4,91,25,2,0
25089,2,0,34,100,4,3,0
8486,4,1,6,22,2,0,0
42349,4,1,4,51,33,2,0
48673,4,0,16,25,37,0,0
17977,2,2,26,80,1,0,5
30769,2,1,33,48,24,2,1
9554,2,1,33,96,2,2,0
16099,4,0,8,83,33,3,0
3852,1,1,33,96,31,2,0
2980,2,1,33,96,44,0,0
35815,4,2,26,38,44,2,0
49593,4,2,26,38,44,3,1
23970,2,1,33,96,12,0,0
48441,2,1,33,96,44,2,0
9766,2,1,33,96,1,0,5
35029,4,0,31,82,12,2,0
42947,2,0,3,6,4,2,0
17379,2,0,0,0,2,0,2
47409,4,0,34,100,32,2,0
59701,4,1,15,11,2,2,0
4079,2,1,33,96,33,2,0
24369,4,1,33,48,19,0,1
38736,3,0,0,58,22,2,0
4845,4,1,33,96,33,2,5
33924,4,0,35,101,37,3,0
24993,1,1,4,76,25,2,0
25841,4,1,33,48,4,2,1
45198,4,0,35,101,37,3,0
33118,4,2,26,38,3,3,0
44876,2,1,33,96,44,2,5
11248,2,1,4,94,15,0,2
52913,4,1,24,73,22,0,1
8472,4,1,33,75,2,0,0
16851,4,0,8,83,1,3,0
49755,2,0,32,89,2,2,2
19025,4,2,26,38,2,3,0
2148,2,1,33,96,12,1,0
17983,3,0,2,2,1,0,0
22258,4,2,26,38,2,3,0
19819,2,1,33,87,2,0,0
28762,4,1,33,48,33,2,1
2974,4,1,33,96,12,0,0
50678,2,1,15,95,25,2,0
19217,2,0,32,89,1,2,2
55138,4,4,21,61,2,1,0
8640,4,0,8,83,4,3,0
22856,2,2,26,15,4,2,0
49567,4,0,2,37,1,2,0
9792,2,1,33,75,44,0,0
27518,4,1,15,11,44,3,0
34933,4,1,33,24,16,2,1
55904,4,4,21,61,31,1,0
7608,2,0,2,58,4,2,0
51598,4,1,4,43,2,2,0
43861,4,0,16,25,19,2,0
28550,2,1,33,96,1,2,0
10994,2,1,33,96,1,0,0
44278,4,0,2,37,1,2,0
58627,4,0,16,3,45,3,0
14508,2,1,33,96,25,0,5
11846,2,2,9,30,33,2,0
36658,4,0,2,23,0,2,0
5963,2,1,33,75,2,2,0
39610,4,2,26,38,13,3,0
28908,4,1,33,48,33,2,1
13349,4,1,4,42,2,0,0
19673,4,1,33,96,31,2,0
46977,4,0,2,37,1,2,0
8224,2,0,2,23,1,3,0
28134,2,1,15,11,6,2,0
47099,0,2,26,15,2,2,0
27940,4,1,4,42,43,2,0
26892,4,1,33,90,31,2,0
31825,2,0,35,101,1,3,0
52779,4,0,34,100,33,0,0
58243,4,0,34,100,33,2,0
39274,2,2,26,15,40,3,0
15882,3,2,26,15,1,3,0
14950,2,1,33,96,32,0,0
41960,0,1,33,75,33,2,0
58071,4,0,16,25,37,0,0
5709,2,2,9,30,13,2,0
25419,2,2,26,80,44,2,5
36832,4,1,33,48,12,2,1
21885,4,1,33,48,12,0,1
38194,2,0,8,83,1,3,0
20957,2,2,9,30,13,0,0
57039,4,1,6,22,1,2,0
18593,2,2,26,80,44,0,5
19441,2,0,12,35,1,2,0
7862,2,1,33,96,1,0,0
13947,4,1,33,96,2,2,0
34759,4,0,2,37,1,2,0
28306,2,0,8,83,12,3,0
16409,2,1,33,75,13,0,0
12895,0,2,26,80,1,0,5
46379,2,1,33,75,18,2,0
20196,2,1,33,96,25,0,0
53464,4,1,15,9,19,2,0
38955,0,1,33,96,12,2,0
4626,2,2,26,80,4,2,5
39887,2,2,26,80,44,2,5
15271,4,2,26,15,37,0,0
38169,4,0,8,83,1,3,0
24536,4,1,33,49,1,0,1
56116,4,4,17,52,31,1,0
59962,2,4,10,21,11,1,0
21878,4,1,33,48,32,0,1
42724,4,2,26,29,4,3,0
26261,2,1,33,96,0,2,0
12054,2,1,33,96,44,0,0
54641,2,0,35,101,1,3,0
13186,2,2,26,15,1,2,0
30304,2,1,33,96,27,2,0
9139,2,2,9,30,12,2,0
29229,2,2,26,80,1,2,5
51333,2,1,33,41,0,2,0
46384,2,1,33,96,1,2,0
12868,2,2,26,31,1,1,2
35676,2,2,26,15,25,2,0
6171,2,1,33,96,2,2,0
47256,2,1,15,11,1,2,0
26053,2,1,33,75,2,2,2
12266,2,1,33,75,2,3,2
42516,4,1,33,49,2,2,1
3631,2,2,9,30,4,2,0
30136,2,1,33,96,25,2,0
27181,2,1,4,94,2,2,2
7291,2,1,33,96,4,0,0
35444,1,1,33,90,31,2,0
51101,4,1,24,73,12,2,1
17714,2,1,33,75,33,0,0
23521,2,0,35,101,1,3,0
48810,2,0,16,66,39,2,0
6343,4,2,26,29,1,3,0
